Dates,SPY US Equity PX_LAST,SPY US Equity PX_OPEN,SPY US Equity PX_HIGH,SPY US Equity PX_LOW,SPY US Equity PX_VOLUME,SPY US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLB US Equity PX_LAST,XLB US Equity PX_OPEN,XLB US Equity PX_HIGH,XLB US Equity PX_LOW,XLB US Equity PX_VOLUME,XLB US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLC US Equity PX_LAST,XLC US Equity PX_OPEN,XLC US Equity PX_HIGH,XLC US Equity PX_LOW,XLC US Equity PX_VOLUME,XLC US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLE US Equity PX_LAST,XLE US Equity PX_OPEN,XLE US Equity PX_HIGH,XLE US Equity PX_LOW,XLE US Equity PX_VOLUME,XLE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLF US Equity PX_LAST,XLF US Equity PX_OPEN,XLF US Equity PX_HIGH,XLF US Equity PX_LOW,XLF US Equity PX_VOLUME,XLF US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLI US Equity PX_LAST,XLI US Equity PX_OPEN,XLI US Equity PX_HIGH,XLI US Equity PX_LOW,XLI US Equity PX_VOLUME,XLI US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLK US Equity PX_LAST,XLK US Equity PX_OPEN,XLK US Equity PX_HIGH,XLK US Equity PX_LOW,XLK US Equity PX_VOLUME,XLK US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLP US Equity PX_LAST,XLP US Equity PX_OPEN,XLP US Equity PX_HIGH,XLP US Equity PX_LOW,XLP US Equity PX_VOLUME,XLP US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLU US Equity PX_LAST,XLU US Equity PX_OPEN,XLU US Equity PX_HIGH,XLU US Equity PX_LOW,XLU US Equity PX_VOLUME,XLU US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLV US Equity PX_LAST,XLV US Equity PX_OPEN,XLV US Equity PX_HIGH,XLV US Equity PX_LOW,XLV US Equity PX_VOLUME,XLV US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLRE US Equity PX_LAST,XLRE US Equity PX_OPEN,XLRE US Equity PX_HIGH,XLRE US Equity PX_LOW,XLRE US Equity PX_VOLUME,XLRE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLY US Equity PX_LAST,XLY US Equity PX_OPEN,XLY US Equity PX_HIGH,XLY US Equity PX_LOW,XLY US Equity PX_VOLUME,XLY US Equity TOT_RETURN_INDEX_GROSS_DVDS,SPX Index PX_LAST,SPX Index PX_OPEN,SPX Index PX_HIGH,SPX Index PX_LOW,SPX Index PX_VOLUME,SPX Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST,VIX Index PX_OPEN,VIX Index PX_HIGH,VIX Index PX_LOW,VIX Index TOT_RETURN_INDEX_GROSS_DVDS,USGG10YR Index PX_LAST,USGG10YR Index PX_OPEN,USGG10YR Index PX_HIGH,USGG10YR Index PX_LOW,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS,USGG2YR Index PX_LAST,USGG2YR Index PX_OPEN,USGG2YR Index PX_HIGH,USGG2YR Index PX_LOW,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS,FDTR Index PX_LAST,CPI YOY Index PX_LAST,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS,USURTOT Index PX_LAST,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST.1,VIX Index PX_OPEN.1,VIX Index PX_HIGH.1,VIX Index PX_LOW.1,VIX Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG10YR Index PX_LAST.1,USGG10YR Index PX_OPEN.1,USGG10YR Index PX_HIGH.1,USGG10YR Index PX_LOW.1,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG2YR Index PX_LAST.1,USGG2YR Index PX_OPEN.1,USGG2YR Index PX_HIGH.1,USGG2YR Index PX_LOW.1,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,FDTR Index PX_LAST.1,FDTR Index TOT_RETURN_INDEX_GROSS_DVDS,CPI YOY Index PX_LAST.1,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS.1,USURTOT Index PX_LAST.1,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS.1,T10Y2Y Index PX_LAST,BAMLH0A0HYM2 Index PX_LAST,DTWEXBGS Index PX_LAST,DCOILWTICO Index PX_LAST,T10YIE Index PX_LAST
2020/1/16,330.92,329.7,330.92,329.45,54050328,330.92,30.435,30.36,30.485,30.26,18799862,48.5035,56.24,56.05,56.24,55.87,2031599,57.0752,29.75,29.875,29.975,29.7325,16448974,45.7589,30.94,30.82,30.94,30.7542,34444000,46.1171,84.4,84,84.44,83.93,9493262,122.387,48.235,47.9,48.245,47.8325,11543136,61.4983,63.71,63.62,63.76,63.55,8048560,101.2492,33.15,32.97,33.185,32.96,21797576,67.8773,104.49,104.38,104.555,103.97,5480266,140.2147,39.54,39.28,39.54,39.18,4244510,46.0634,63.77,63.57,63.78,63.515,8699068,81.6939,3316.81,3302.97,3317.11,3302.82,506723004,4894.742,12.32,12.2,12.42,11.78,12.32,1.8074,1.7864,1.8179,1.7743,1.8074,1.5657,1.5577,1.5759,1.5515,1.5657,1.75,2.3,2.3,3.6,3.6,12.32,12.2,12.42,11.78,12.32,1.8074,1.7864,1.8179,1.7743,1.8074,1.5657,1.5577,1.5759,1.5515,1.5657,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/17,331.95,331.7,332.18,330.8539,95846017,331.95,30.57,30.47,30.575,30.39,10894310,48.7187,56.68,56.48,56.695,56.3,6103855,57.5218,29.56,29.83,29.845,29.5075,23818232,45.4666,31.03,31.03,31.1,30.9106,38819425,46.2512,84.41,84.46,84.805,84.3,7013382,122.4015,48.56,48.46,48.605,48.2,21661522,61.9127,63.82,63.7,63.96,63.62,14902841,101.424,33.38,33.14,33.425,33.05,26517546,68.3482,104.49,104.23,104.65,104.23,6533427,140.2147,39.59,39.52,39.73,39.47,3014779,46.1216,63.995,63.94,64.085,63.865,13473162,81.9822,3329.62,3323.66,3329.88,3318.86,718131260,4913.7476,12.1,12.21,12.48,11.75,12.1,1.8215,1.8231,1.8478,1.811,1.8215,1.5592,1.5596,1.5777,1.5474,1.5592,1.75,2.3,2.3,3.6,3.6,12.1,12.21,12.48,11.75,12.1,1.8215,1.8231,1.8478,1.811,1.8215,1.5592,1.5596,1.5777,1.5474,1.5592,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/21,331.3,330.9,332.18,330.82,77742415,331.3,30.24,30.36,30.415,30.195,7614806,48.1928,56.63,56.58,56.7258,56.34,3181953,57.471,29.03,29.395,29.4,28.98,34709110,44.6514,30.77,30.88,31.02,30.77,41276452,45.8637,83.48,84.03,84.27,83.1101,13004981,121.0529,48.54,48.41,48.82,48.4,17975052,61.8872,64.04,63.73,64.07,63.51,11300540,101.7736,33.685,33.455,33.7,33.32,47753810,68.9727,104.6,104.25,104.84,104.21,6644775,140.3623,39.99,39.6,40.02,39.53,2329540,46.5876,63.8,63.67,63.895,63.46,8003868,81.7324,3320.79,3321.03,3329.79,3316.61,643282954,4900.8084,12.85,13.23,13.33,12.32,12.85,1.7743,1.8215,1.8232,1.7638,1.7743,1.5304,1.5572,1.5592,1.5223,1.5304,1.75,2.3,2.3,3.6,3.6,12.85,13.23,13.33,12.32,12.85,1.7743,1.8215,1.8232,1.7638,1.7743,1.5304,1.5572,1.5592,1.5223,1.5304,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/22,331.34,332.24,332.95,331.17,48914899,331.34,30.12,30.305,30.3275,30.105,5475266,48.0015,56.6,56.87,56.905,56.54,4542797,57.4406,28.75,28.975,28.9944,28.67,29355438,44.2208,30.86,30.87,30.94,30.815,27391018,45.9978,83.04,83.71,83.9,82.98,7490548,120.4149,48.715,48.845,49.055,48.675,15491816,62.1103,64.09,64.06,64.24,64.04,8046512,101.8531,33.79,33.75,33.8849,33.7,21683130,69.1877,104.73,104.83,105.08,104.59,9431510,140.5367,39.67,40.1,40.21,39.6,5815176,46.2148,63.77,64.035,64.265,63.7151,7930168,81.6939,3321.75,3330.02,3337.77,3320.04,525750950,4902.407,12.91,12.45,13.01,12.31,12.91,1.7691,1.7813,1.7917,1.7569,1.7691,1.5283,1.5345,1.5448,1.5201,1.5283,1.75,2.3,2.3,3.6,3.6,12.91,12.45,13.01,12.31,12.91,1.7691,1.7813,1.7917,1.7569,1.7691,1.5283,1.5345,1.5448,1.5201,1.5283,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/23,331.72,330.63,332.1682,329.41,51962994,331.72,30.085,29.88,30.1125,29.665,6925274,47.9458,56.37,56.5,56.53,56.21,1985754,57.2072,28.64,28.45,28.7275,28.23,26556024,44.0516,30.78,30.7,30.85,30.49,43072312,45.8786,83.94,82.93,84.05,82.631,10758535,121.7199,48.945,48.765,48.985,48.5563,14956486,62.4036,64.03,63.88,64.2,63.64,14563298,101.7578,34.09,33.785,34.1,33.75,25938598,69.802,104.2,104.55,104.7,103.48,8522609,139.8255,40.05,39.69,40.08,39.59,2637757,46.6575,63.865,63.445,63.945,63.12,7991816,81.8156,3325.54,3315.77,3326.88,3301.87,575204996,4908.3511,12.98,13.26,14.15,12.94,12.98,1.7325,1.7603,1.7638,1.7117,1.7325,1.5137,1.5221,1.5242,1.485,1.5137,1.75,2.3,2.3,3.6,3.6,12.98,13.26,14.15,12.94,12.98,1.7325,1.7603,1.7638,1.7117,1.7325,1.5137,1.5221,1.5242,1.485,1.5137,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/24,328.77,332.44,332.53,327.36,87578442,328.77,29.87,30.13,30.145,29.745,10493406,47.6031,55.69,56.51,56.51,55.43,3175781,56.5171,28.31,28.51,28.6395,28.09,40781118,43.544,30.39,30.79,30.79,30.1962,58924941,45.2973,83.55,84.1,84.17,82.93,13402179,121.1544,48.715,49.305,49.415,48.545,23617354,62.1103,63.59,64.08,64.16,63.39,11935126,101.0585,34.18,34,34.305,33.945,28803254,69.9863,102.46,104.32,104.37,102.2,15962810,137.4906,39.99,40.13,40.205,39.84,2397860,46.5876,62.975,63.99,64.025,62.7,11381860,80.6755,3295.47,3333.1,3333.18,3281.53,558038749,4864.1029,14.56,12.75,15.98,12.62,14.56,1.6839,1.7377,1.7604,1.6684,1.6839,1.4947,1.5199,1.5359,1.4741,1.4947,1.75,2.3,2.3,3.6,3.6,14.56,12.75,15.98,12.62,14.56,1.6839,1.7377,1.7604,1.6684,1.6839,1.4947,1.5199,1.5359,1.4741,1.4947,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/27,323.5,323.03,325.12,322.66,84062463,323.5,29.225,29.34,29.435,29.225,13869166,46.5752,54.82,54.65,55.03,54.51,5708759,55.6342,27.525,27.74,27.85,27.49,43365078,42.3366,29.92,29.79,30.06,29.75,50289300,44.5967,81.97,82.06,82.52,81.97,15013843,118.8633,47.555,47.58,47.93,47.355,35574680,60.6314,63.39,63.05,63.69,63.01,8748391,100.7407,34.095,34.16,34.4,34,22544332,69.8122,101.68,101.22,102.07,101.0809,11762477,136.444,39.82,39.75,39.97,39.71,6741550,46.3896,62.035,61.615,62.355,61.495,15754202,79.4713,3243.63,3247.16,3258.85,3234.5,605359533,4787.5872,18.23,17.42,19.02,16.82,18.23,1.608,1.627,1.6528,1.596,1.608,1.4409,1.4452,1.4615,1.4264,1.4409,1.75,2.3,2.3,3.6,3.6,18.23,17.42,19.02,16.82,18.23,1.608,1.627,1.6528,1.596,1.608,1.4409,1.4452,1.4615,1.4264,1.4409,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/28,326.89,325.06,327.85,323.6038,63833953,326.89,29.555,29.37,29.65,29.306,8982268,47.1011,55.45,55.17,55.675,54.91,6526647,56.2735,27.65,27.68,27.82,27.54,28600138,42.5288,30.27,30.08,30.4,30.03,34257892,45.1184,82.5,82.24,82.91,81.86,14918252,119.6318,48.465,47.97,48.595,47.87,31184390,61.7916,63.47,63.43,63.6573,63.37,7899538,100.8678,34.235,34.13,34.38,34.045,35056770,70.0989,102.18,101.98,102.58,101.7031,8079947,137.1149,39.92,39.87,40.089,39.77,2904339,46.5061,62.64,62.335,62.875,62.095,11815460,80.2463,3276.24,3255.35,3285.78,3253.22,528076616,4835.8143,16.28,16.94,18.03,15.69,16.28,1.6562,1.6097,1.6614,1.5685,1.6562,1.4625,1.4287,1.4665,1.3969,1.4625,1.75,2.3,2.3,3.6,3.6,16.28,16.94,18.03,15.69,16.28,1.6562,1.6097,1.6614,1.5685,1.6562,1.4625,1.4287,1.4665,1.3969,1.4625,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/29,326.62,328.38,328.63,326.4,54040889,326.62,29.65,29.655,29.815,29.635,7138432,47.2525,55.36,55.76,55.76,55.16,5983914,56.1822,27.36,27.805,27.905,27.325,27497890,42.0828,30.22,30.37,30.475,30.1701,41168268,45.0439,82.94,83.33,83.57,82.853,10355148,120.2698,48.59,48.865,48.935,48.3925,21130004,61.951,63.15,63.52,63.57,63.15,8300775,100.3592,34.325,34.255,34.375,34.1175,21602444,70.2832,101.9,102.28,102.64,101.88,6436020,136.7392,39.71,40.05,40.14,39.67,5409629,46.2614,62.605,62.845,63.09,62.56,5860128,80.2015,3273.4,3289.46,3293.47,3271.89,540373645,4831.7321,16.39,15.68,16.65,14.94,16.39,1.5839,1.6476,1.6649,1.5771,1.5839,1.4128,1.4625,1.4685,1.4068,1.4128,1.75,2.3,2.3,3.6,3.6,16.39,15.68,16.65,14.94,16.39,1.5839,1.6476,1.6649,1.5771,1.5839,1.4128,1.4625,1.4685,1.4068,1.4128,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/30,327.68,324.36,327.91,323.54,75491844,327.68,29.465,29.26,29.505,29.07,17398138,46.9577,54.8,54.11,54.83,53.9737,3163224,55.6139,27.58,27.075,27.6075,27.005,48861098,42.4212,30.6,29.95,30.62,29.93,51209980,45.6103,83.03,82.14,83.12,81.97,13158159,120.4004,49.01,48.57,49.055,48.275,19933564,62.4864,63.9,63.18,63.95,63.14,13824814,101.5512,34.645,34.305,34.665,34.22,28808636,70.9384,101.16,101.15,101.22,100.29,10989547,135.7462,39.8,39.58,39.8332,39.51,3847411,46.3663,62.5,62.115,62.565,61.99,10460930,80.067,3283.66,3256.45,3285.91,3242.8,578126695,4847.6112,15.49,17.82,18.39,15.3,15.49,1.5856,1.5839,1.5925,1.5325,1.5856,1.4128,1.4128,1.4167,1.3651,1.4128,1.75,2.3,2.3,3.6,3.6,15.49,17.82,18.39,15.3,15.49,1.5856,1.5839,1.5925,1.5325,1.5856,1.4128,1.4128,1.4167,1.3651,1.4128,1.75,1.75,2.3,2.3,3.6,3.6,,,,,
2020/1/31,321.73,327,327.17,320.73,113845576,321.73,28.815,29.195,29.215,28.72,22041692,45.9218,53.91,54.8,54.8,53.79,3635632,54.7106,26.72,27.115,27.19,26.58,66861066,41.0984,29.96,30.34,30.3843,29.85,58958779,44.6563,81.11,82.58,82.7,80.801,19083574,117.6162,47.665,48.725,48.75,47.495,26964668,60.7716,63.18,63.93,64.21,63,15280045,100.4069,34.49,34.58,34.72,34.31,40949116,70.621,99.14,100.76,100.84,98.81,14476689,133.0355,39.23,39.7,39.75,39.135,7586235,45.7023,62.66,63.78,63.865,62.53,16844508,80.2719,3225.52,3282.33,3282.33,3214.68,875679107,4762.1823,18.84,16.25,19.99,16.18,18.84,1.5068,1.5787,1.5976,1.5017,1.5068,1.3132,1.4048,1.4187,1.3132,1.3132,1.75,2.5,2.5,3.6,3.6,18.84,16.25,19.99,16.18,18.84,1.5068,1.5787,1.5976,1.5017,1.5068,1.3132,1.4048,1.4187,1.3132,1.3132,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/3,324.12,323.35,326.16,323.22,69242293,324.12,29.42,28.925,29.55,28.9,24321608,46.886,54.55,54.35,54.81,54.35,5905758,55.3601,26.37,26.685,26.725,26.275,42580866,40.5601,30.17,30.17,30.47,30.1493,40168745,44.9694,81.08,81.55,82.23,80.99,15676592,117.5727,48.295,47.72,48.4125,47.665,25085666,61.5748,63.18,63.41,63.65,63.13,21797632,100.4069,34.6,34.545,34.6375,34.4625,27095832,70.8463,100.04,99.83,100.76,99.83,11851774,134.2433,39.27,39.39,39.638,39.235,6254806,45.7489,63.105,63.01,63.885,63.005,16164488,80.842,3248.92,3235.66,3268.44,3235.66,598835776,4796.7915,17.97,18.64,18.88,17.1,17.97,1.5272,1.5119,1.5734,1.5085,1.5272,1.353,1.3152,1.377,1.3152,1.353,1.75,2.5,2.5,3.6,3.6,17.97,18.64,18.88,17.1,17.97,1.5272,1.5119,1.5734,1.5085,1.5272,1.353,1.3152,1.377,1.3152,1.353,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/4,329.06,328.07,330.01,327.72,62573190,329.06,29.94,29.78,30.1,29.66,27190140,47.7147,55.12,54.77,55.1513,54.34,3503988,55.9386,26.465,26.75,26.96,26.415,39639672,40.7062,30.46,30.58,30.75,30.45,79273314,45.4016,82.61,82.32,82.81,82.24,13597203,119.7913,49.56,49.135,49.665,49.0125,19097752,63.1877,63.56,63.68,63.99,63.425,14290904,101.0108,34.255,34.58,34.685,34.22,41384384,70.1399,101.8,101.29,102.21,101.27,9575109,136.605,39.78,39.41,39.9252,39.335,5309787,46.343,64.255,64.03,64.47,63.885,16697240,82.3152,3297.59,3280.61,3306.92,3280.61,591876110,4868.6661,16.05,16.45,16.46,15.63,16.05,1.5991,1.517,1.6163,1.5153,1.5991,1.409,1.347,1.425,1.345,1.409,1.75,2.5,2.5,3.6,3.6,16.05,16.45,16.46,15.63,16.05,1.5991,1.517,1.6163,1.5153,1.5991,1.409,1.347,1.425,1.345,1.409,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/5,332.86,332.27,333.09,330.67,65951146,332.86,30.495,30.2,30.55,29.985,34300712,48.5992,55.21,55.6,55.65,54.92,3771654,56.03,27.46,26.905,27.555,26.89,68763948,42.2366,31.07,30.87,31.1,30.8,51086871,46.3108,83.99,83.54,84,83.11,12835799,121.7924,49.85,50.375,50.4,49.49,32697078,63.5574,64.07,63.77,64.095,63.69,20911423,101.8213,34.395,34.18,34.4775,34.105,32610290,70.4265,103.76,102.28,104.12,102.27,14131008,139.2351,39.75,39.82,39.92,39.65,3049305,46.308,64.58,64.68,64.7579,64.13,13354026,82.7316,3334.69,3324.91,3337.58,3313.75,608121958,4923.5402,15.15,16.29,16.32,15.02,15.15,1.6508,1.6008,1.6595,1.5733,1.6508,1.4431,1.409,1.4592,1.383,1.4431,1.75,2.5,2.5,3.6,3.6,15.15,16.29,16.32,15.02,15.15,1.6508,1.6008,1.6595,1.5733,1.6508,1.4431,1.409,1.4592,1.383,1.4431,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/6,333.98,333.91,334.19,332.8,50359688,333.98,30.48,30.645,30.645,30.37,24751752,48.5753,55.9,55.48,55.995,55.48,1998143,56.7302,27.18,27.59,27.59,27.135,30801260,41.8059,31.03,31.24,31.27,30.965,37044389,46.2512,84.26,84.33,84.4,83.72,8627569,122.184,50.305,50.055,50.32,49.83,13505696,64.1375,64.18,64.14,64.52,64.01,9628492,101.9961,34.405,34.43,34.6,34.32,29908992,70.447,103.85,104.24,104.24,103.395,6166481,139.3559,39.92,39.88,40.01,39.8,2676696,46.5061,64.435,64.725,64.74,64.435,11039764,82.5458,3345.78,3344.92,3347.96,3334.39,553907100,4940.7415,14.96,15.13,15.66,14.7,14.96,1.6422,1.6474,1.682,1.6318,1.6422,1.4452,1.4371,1.4692,1.4291,1.4452,1.75,2.5,2.5,3.6,3.6,14.96,15.13,15.66,14.7,14.96,1.6422,1.6474,1.682,1.6318,1.6422,1.4452,1.4371,1.4692,1.4291,1.4452,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/7,332.2,332.82,333.9941,331.6,64139443,332.2,30.045,30.29,30.29,29.9413,15666524,47.882,55.86,55.72,56.06,55.55,2698613,56.6896,26.99,26.975,27.105,26.8501,27387370,41.5137,30.92,30.86,31.01,30.79,27982485,46.0873,83.65,83.94,84.15,83.58,12394524,121.2994,49.845,50.07,50.265,49.7425,16597928,63.551,64.26,64.18,64.39,63.99,14849207,102.1233,34.295,34.485,34.535,34.285,21392744,70.2218,103.04,103.86,103.95,102.88,6057198,138.2689,39.94,39.94,39.985,39.825,3216597,46.5294,64.155,64.145,64.46,63.895,7267568,82.1871,3327.71,3335.54,3341.42,3322.12,507416780,4915.0296,15.47,15.07,16.16,14.81,15.47,1.5834,1.6422,1.6456,1.5697,1.5834,1.4011,1.4412,1.4616,1.3931,1.4011,1.75,2.5,2.5,3.6,3.6,15.47,15.07,16.16,14.81,15.47,1.5834,1.6422,1.6456,1.5697,1.5834,1.4011,1.4412,1.4616,1.3931,1.4011,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/10,334.68,331.23,334.75,331.19,42070006,334.68,30.03,30,30.11,29.935,9051120,47.8581,56.19,55.73,56.2,55.69,4420509,57.0245,26.855,26.85,26.915,26.69,29281188,41.306,31.01,30.82,31.01,30.8101,17723704,46.2214,84.12,83.52,84.14,83.42,8074222,121.9809,50.52,49.555,50.53,49.545,16347512,64.4117,64.53,64.29,64.65,64.27,7394081,102.5524,34.425,34.35,34.425,34.225,16279696,70.4879,103.59,102.66,103.59,102.58,4010061,139.007,40.4,40.07,40.42,40.03,3489343,47.0653,64.88,64.105,64.885,64.105,5867242,83.1159,3352.09,3318.28,3352.26,3317.77,488488621,4951.781,15.04,15.88,16.43,15.01,15.04,1.5696,1.5577,1.5972,1.5422,1.5696,1.3931,1.377,1.4133,1.3669,1.3931,1.75,2.5,2.5,3.6,3.6,15.04,15.88,16.43,15.01,15.04,1.5696,1.5577,1.5972,1.5422,1.5696,1.3931,1.377,1.4133,1.3669,1.3931,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/11,335.26,336.16,337.02,334.684,54864533,335.26,30.195,30.19,30.47,30.175,8117116,48.1211,56.13,56.48,56.56,56.06,1703261,56.9636,27.155,27.22,27.26,27.0325,27689186,41.7675,31.12,31.09,31.26,31.09,27997359,46.3854,84.44,84.55,84.84,84.23,6291531,122.445,50.35,50.905,50.95,50.1975,15105774,64.1949,64.29,64.63,64.63,64.235,8375687,102.171,34.55,34.485,34.6625,34.465,20539380,70.7439,104.21,103.95,104.3,103.74,10277109,139.839,40.89,40.54,41.17,40.54,10001682,47.6361,65.39,65.145,65.67,64.985,11015724,83.7693,3357.75,3365.87,3375.63,3352.72,471668588,4960.3412,15.18,14.91,15.27,14.38,15.18,1.6006,1.5799,1.6023,1.5696,1.6006,1.4234,1.381,1.4234,1.381,1.4234,1.75,2.5,2.5,3.6,3.6,15.18,14.91,15.27,14.38,15.18,1.6006,1.5799,1.6023,1.5696,1.6006,1.4234,1.381,1.4234,1.381,1.4234,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/12,337.42,336.83,337.65,336.43,43992662,337.42,30.36,30.4,30.42,30.26,6486940,48.384,56.86,56.41,56.94,56.39,1730212,57.7045,27.52,27.56,27.675,27.295,34399628,42.3289,31.14,31.28,31.38,31.1,26964157,46.4152,85.23,84.9,85.325,84.695,7808960,123.5905,50.895,50.695,50.915,50.41,12152776,64.8898,64.26,64.37,64.385,64.125,8479023,102.1233,34.575,34.495,34.68,34.385,16094796,70.7951,104.34,104.6,104.84,103.92,4705691,140.0134,41.15,40.94,41.25,40.79,2539704,47.939,66.06,65.715,66.096,65.705,7811032,84.6276,3379.45,3370.5,3381.47,3369.72,535533382,4992.5576,13.74,14.86,14.88,13.73,13.74,1.6333,1.604,1.6368,1.5954,1.6333,1.4437,1.4295,1.4458,1.4234,1.4437,1.75,2.5,2.5,3.6,3.6,13.74,14.86,14.88,13.73,13.74,1.6333,1.604,1.6368,1.5954,1.6333,1.4437,1.4295,1.4458,1.4234,1.4437,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/13,337.06,335.8621,338.12,335.56,54501922,337.06,30.25,30.32,30.44,30.17,8235500,48.2087,56.87,56.54,57.085,56.41,2761565,57.7146,27.435,27.445,27.5901,27.275,23949776,42.1981,31.13,31.04,31.2,30.9534,22758975,46.4003,84.75,84.79,85.11,84.46,8231457,122.8945,50.76,50.495,51.025,50.42,14802860,64.7176,64.64,64.12,64.75,64.03,7950882,102.7272,34.96,34.605,34.98,34.55,27175262,71.5834,103.85,103.96,104.28,103.64,4778509,139.3559,41.4,41.09,41.4947,41.04,2825534,48.2303,65.945,65.8,66.19,65.615,7106796,84.4803,3373.94,3365.9,3385.09,3360.52,515936017,4986.0175,14.15,14.43,15.44,14,14.15,1.6173,1.6053,1.6241,1.5661,1.6173,1.4438,1.4215,1.4459,1.3911,1.4438,1.75,2.5,2.5,3.6,3.6,14.15,14.43,15.44,14,14.15,1.6173,1.6053,1.6241,1.5661,1.6173,1.4438,1.4215,1.4459,1.3911,1.4438,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/14,337.6,337.51,337.73,336.2,64582210,337.6,30.255,30.26,30.37,30.1725,7254954,48.2167,56.94,56.92,57.03,56.705,2111747,57.7856,27.29,27.53,27.55,27.12,25040218,41.9751,31.17,31.1,31.19,31.015,22080227,46.4599,84.64,84.73,84.89,84.3,5319331,122.735,50.98,50.86,51.065,50.6975,12392468,64.9981,64.79,64.71,64.81,64.58,5421252,102.9656,35.195,35.025,35.225,34.975,21108136,72.0646,103.93,103.96,104,103.42,5114244,139.4632,41.88,41.5,41.89,41.44,2235317,48.7895,65.845,66.07,66.15,65.665,4959574,84.3521,3380.16,3378.08,3380.69,3366.15,476855596,4996.0236,13.68,14.12,14.54,13.38,13.68,1.5848,1.6173,1.6173,1.5712,1.5848,1.4279,1.4337,1.4442,1.4116,1.4279,1.75,2.5,2.5,3.6,3.6,13.68,14.12,14.54,13.38,13.68,1.5848,1.6173,1.6173,1.5712,1.5848,1.4279,1.4337,1.4442,1.4116,1.4279,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
2020/2/18,336.73,336.51,337.6677,335.21,57342526,336.73,30.18,30.21,30.285,30.04,9416240,48.0972,57.32,56.82,57.4348,56.81,2952909,58.1713,27.065,27.05,27.2854,26.8125,32629816,41.629,30.9,31.08,31.16,30.72,37795921,46.0574,84.16,84.29,84.5264,83.765,10399658,122.0389,50.79,50.57,50.9,50.515,20636574,64.7559,64.56,64.7,64.84,64.43,6902340,102.6,35.49,35.33,35.55,35.23,30072436,72.6686,103.56,103.93,104.06,103.22,8409262,138.9667,41.84,41.93,41.93,41.59,3260145,48.7429,65.84,65.75,66.055,65.475,6740108,84.3457,3370.29,3369.04,3375.01,3355.61,543398456,4981.747,14.83,14.98,15.49,14.53,14.83,1.561,1.5763,1.578,1.5356,1.561,1.4116,1.4218,1.4258,1.3912,1.4116,1.75,2.5,2.5,3.6,3.6,14.83,14.98,15.49,14.53,14.83,1.561,1.5763,1.578,1.5356,1.561,1.4116,1.4218,1.4258,1.3912,1.4116,1.75,1.75,2.5,2.5,3.6,3.6,,,,,
