alpha,group,ticker,mean,std,ic_5d,t_stat
28,A,XLU,-0.024335110088774158,0.0983403998486065,-0.04662302383708432,-1.2850131385575825
28,A,XLV,-0.018543885748941932,0.11571214671547014,0.017354646243829153,0.4778766156671681
28,A,XLRE,-0.018354212448825343,0.0977738847254319,-0.0010006771779237189,-0.027550457516775737
28,A,XLY,-0.013844675782076658,0.1157090145563511,0.02928422193336159,0.8065932629662318
29,A,XLB,1.1889457401237504,0.34938773255043154,0.016802844088558345,0.46084304228591194
29,A,XLC,1.142313184198001,0.38607730082224073,0.052987205285065,1.455092036659783
29,A,XLE,1.1414445502141837,0.43321328307193707,-0.06760611891684468,-1.858188169684604
29,A,XLF,1.1973346025702047,0.35591838167615153,0.03544807814696503,0.9726904371792116
29,A,XLI,1.1036649214659686,0.40691011356689766,-0.0024005937031635234,-0.06583075474577423
29,A,XLK,1.0903617325083292,0.4115409417909684,0.033387065044609594,0.916071457275547
29,A,XLP,1.1583412660637793,0.38241285822977933,0.0261376179077179,0.7170068842692706
