alpha,group,ticker,mean,std,ic_5d,t_stat
71,B,XLV,0.7073515519568151,0.28126825611529555,0.0710651643789098,2.491548936050239
71,B,XLRE,0.7429235537190083,0.27161453093490073,0.03650760468098726,1.2697154797304873
71,B,XLY,0.6772119341563786,0.28624703568649107,0.030302515879737722,0.9393204758253387
72,B,XLB,1.5171617808714586,1.76260916784375,-0.06362856700613667,-2.2058711631529917
72,B,XLC,1.495775889390698,1.7489009338372552,0.02687654931804739,0.927478609649883
72,B,XLE,1.7294059864151377,2.0076361383915184,0.005601424888529836,0.1932318940126108
72,B,XLF,1.432785738136978,1.5203978746324311,-0.018676735074426392,-0.6465544811756465
72,B,XLI,1.4571799350826333,1.3628168870499155,0.030556943757618825,1.0638608748635892
72,B,XLK,1.5926243499230075,1.601148009805986,-0.004516636733239681,-0.15515314946080944
72,B,XLP,1.5182066606284068,1.5974105935366658,0.03493043414431983,1.21177315754505
72,B,XLU,1.3897757617655142,1.4822449919821963,-0.04598419523724534,-1.5671478181267735
72,B,XLV,1.2451387965466465,1.1922825019018128,-0.040688776215335606,-1.3869583652883937
72,B,XLRE,1.3872840052764295,1.4656608053361624,-0.04326791168750427,-1.485171136934657
72,B,XLY,1.686507386210776,1.96631442809431,-0.005310110743955226,-0.18148098299025672
73,B,XLB,-0.6886249913277098,0.20150613295041417,0.03230446872286305,1.1395277244687083
73,B,XLC,-0.7585401708673328,0.2049675737690564,0.020411083822946974,0.7197673057291643
73,B,XLE,-0.7391176277437117,0.23536325598514718,-0.023608172758087097,-0.8325666275489804
73,B,XLF,-0.687460900945785,0.2024155043354833,-0.0003181199624684794,-0.011215703219486521
73,B,XLI,-0.7850419178899376,0.2012126616257451,-0.04983060332734028,-1.7590232355822468
73,B,XLK,-0.7900223594206486,0.21402766857427918,0.026109630556460824,0.920840418569114
73,B,XLP,-0.7113725115599969,0.22317801155768344,0.06675641802447824,2.3588398259810295
73,B,XLU,-0.701123395977509,0.22827828506094394,0.008464296067779464,0.2984296490106095
73,B,XLV,-0.7813346484778404,0.22295496745098517,0.010570874673900317,0.372709750388603
73,B,XLRE,-0.6904555574493471,0.2073428644309204,0.03839414429598027,1.3546306327157795
73,B,XLY,-0.7712090674734218,0.21966727722598509,0.017958738290610596,0.6332590874243977
74,B,XLB,-0.24009508716323297,0.42731033522817635,0.02189914332721794,0.774437359133501
74,B,XLC,-0.08240887480190175,0.27509565349717613,-0.018887649736870366,-0.6678984052522855
74,B,XLE,-0.2329635499207607,0.4228867940026848,-0.018210784495368542,-0.6439552475237083
74,B,XLF,-0.08240887480190175,0.2750956534971762,-0.007392457144470688,-0.26136997065006107
74,B,XLI,-0.018225039619651346,0.13381732695527912,0.01633341942955421,0.5775506267172129
74,B,XLK,-0.09904912836767037,0.2988463928141832,-0.049055183527363766,-1.7364532147612706
74,B,XLP,-0.11885895404120443,0.323750764338638,-0.005529342454799035,-0.19549476577941904
74,B,XLU,-0.10142630744849446,0.30201206398667274,-0.013421979423354371,-0.4745813830921394
74,B,XLV,-0.056259904912836764,0.23051427996588666,-0.021981359769049944,-0.7773462494594361
74,B,XLRE,-0.098256735340729,0.2977794701805713,-0.013131679925689598,-0.46431503139535557
74,B,XLY,-0.11727416798732171,0.3218742484732147,-0.04638755769216257,-1.6418152151308423
75,B,XLB,0.030110935023771792,0.17096030599089945,0.03137448155529898,1.1098017888693377
75,B,XLC,0.005546751188589541,0.07429911866130076,-0.010103433725827787,-0.3572285583388647
75,B,XLE,0.07290015847860538,0.2600756088135474,0.007207640897899333,0.25483520720458197
75,B,XLF,0.03565768621236133,0.18550871847866562,-0.0036064260851053896,-0.12750724623326512
75,B,XLI,0.008716323296354992,0.09299032738039116,-0.0010301334324356592,-0.036420736104483646
75,B,XLK,0.05309033280507131,0.2243025098864569,0.010501967074564645,0.3713210840204184
75,B,XLP,0.06656101426307448,0.249359011418581,0.04321716910238051,1.529386570084846
75,B,XLU,0.06973058637083994,0.25479339393297773,-0.04889657736309397,-1.7308254035627353
75,B,XLV,0.006339144215530904,0.0793974475400366,0.038163631189619386,1.3502717890216658
75,B,XLRE,0.0,0.0,,
75,B,XLY,0.03248811410459588,0.1773628013432579,0.010982982289186675,0.3883304847800416
77,B,XLB,0.42863346844238553,0.20891775263583862,0.048661323777682154,1.7183392387200642
77,B,XLC,0.4015634047481181,0.24041862745441436,-0.0099184879026942,-0.3498460875066997
77,B,XLE,0.43008106543138386,0.24305629998376627,-0.018783104862643486,-0.6626042199052982
77,B,XLF,0.44137232194557025,0.20991879608197028,-0.021352787343889876,-0.7532927611755349
77,B,XLI,0.33215112912565137,0.2193789317332631,0.006852912550465651,0.24171053410814142
77,B,XLK,0.29017081644470183,0.2392567646918796,0.014200901016338387,0.5009217463933684
77,B,XLP,0.40554429646786333,0.23305697478034876,0.023627867824288572,0.8335966965052478
77,B,XLU,0.41408511870295306,0.22903998725357488,-0.01007028173152225,-0.3552007164531474
77,B,XLV,0.3729733642154024,0.2721562390363337,-0.0219006850901935,-0.7726308914393407
77,B,XLRE,0.39012738853503187,0.21770664079861085,-0.03618000125668276,-1.2769185559239962
77,B,XLY,0.33207874927620146,0.2415016961715864,0.050925911024186504,1.798510132070927
78,B,XLB,0.7151660690865254,0.264635214020267,0.004046781263171506,0.07752581111961768
78,B,XLC,0.807504280348285,0.28768816209164255,-0.0812490110059079,-1.0017164033688037
78,B,XLE,0.8005040815816851,0.2788330795445543,0.08175477421023693,1.7535876317260997
78,B,XLF,0.7461462794773731,0.3142042727886657,-0.013737812366276447,-0.17432974862961667
78,B,XLI,0.8912272813939348,0.23099626246204824,-0.09261044310494713,-0.8524522143715018
78,B,XLK,0.8198601094593987,0.27209660813672176,-0.10593951668152297,-1.7985862924322953
78,B,XLP,0.7901836340061388,0.254639825130548,-0.07904136448001789,-1.405012357096676
78,B,XLU,0.8358648526169862,0.26751240830059414,-0.002997279138646044,-0.04174745514150192
78,B,XLV,0.8356524345818522,0.2790780773448523,0.037412324060501045,0.46005241107507316
78,B,XLRE,0.7774517666169921,0.25151048092507344,-0.0028963649889669728,-0.03971312249773871
78,B,XLY,0.7101811076378007,0.2963164351150109,-0.008109897843573419,-0.11267000679100356
81,B,XLB,-0.14263074484944532,0.3498345206713726,0.009090204771075312,0.3214005510309369
